@timestamp,@billedDuration,@duration,@initDuration,@memorySize
2026-05-30 17:43:24.753,2,1.75,,512000000
2026-05-30 17:43:24.745,2,1.89,,512000000
2026-05-30 17:43:24.721,2,1.92,,512000000
2026-05-30 17:43:24.662,2,1.77,,512000000
2026-05-30 17:43:24.551,9,8.43,,512000000
2026-05-30 17:43:24.533,2,1.8,,512000000
2026-05-30 17:43:24.502,3,2.23,,512000000
2026-05-30 17:43:24.496,2,1.87,,512000000
2026-05-30 17:43:24.413,2,1.89,,512000000
2026-05-30 17:43:24.330,2,1.87,,512000000
2026-05-30 17:43:24.327,2,1.82,,512000000
2026-05-30 17:43:24.282,2,1.95,,512000000
2026-05-30 17:43:24.222,2,1.81,,512000000
2026-05-30 17:43:24.172,12,11.41,,512000000
2026-05-30 17:43:24.171,3,2.19,,512000000
2026-05-30 17:43:24.165,3,2.06,,512000000
2026-05-30 17:43:24.152,7,6.46,,512000000
2026-05-30 17:43:24.135,6,5.43,,512000000
2026-05-30 17:43:24.107,5,4.17,,512000000
2026-05-30 17:43:24.030,6,5.17,,512000000
2026-05-30 17:43:23.979,5,4.48,,512000000
2026-05-30 17:43:23.950,2,1.9,,512000000
2026-05-30 17:43:23.944,2,1.83,,512000000
2026-05-30 17:43:23.932,11,10.94,,512000000
2026-05-30 17:43:23.913,2,1.86,,512000000
2026-05-30 17:43:23.875,2,1.87,,512000000
2026-05-30 17:43:23.849,2,1.74,,512000000
2026-05-30 17:43:23.847,2,1.88,,512000000
2026-05-30 17:43:23.821,4,3.18,,512000000
